,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2009,,,,,70000.0,87443.0,,87855,-52621.0,105234,190000,,6916.0,504.0,-190000,-inf,-190000,-inf,,-190000,-inf,,-190000,-inf,-0.0,-0.0,226670000,226670000,360000,,360000,,,30000.0,390000,260000.0,,,,,,,260000.0,,650000,,169463.0,,,110537.0,280000,,,,,,,,280000,,60000.0,-240000,,555975,375975,655975,-5975.0,650000,-190000,504.0,,,110000.0,,,,110000.0,-22556,-102052,-2002.0,,,,-222716.0,-224718.0,,510000.0,,,170197.0,680197.0,,353427,360511,7084.0,-104054,0.7,0.9,0.69,0.9,0.9,28100.0,0,0,0.9
2010,,,,,180000.0,649590.0,,649590,3482.0,833072,850000,,3949.0,1000.0,-850000,-inf,-850000,-inf,,-850000,-inf,,-850000,-inf,-0.01,-0.01,62267465,62267465,1400000,,1400000,,,60000.0,1460000,530000.0,,,,,,,530000.0,,1990000,,,,,50000.0,50000,,,,,,,,50000,,60000.0,-1090000,,2972364,1942364,1992364,-2364.0,1990000,-850000,1000.0,,244045.0,1300000.0,,,,1410000.0,-1381031,-685986,,,,,-105420.0,-105420.0,,2000000.0,,,-170347.0,1829653.0,,1038247,1398758,360511.0,-685986,0.5575,0.6275,0.3249999999999999,0.41,0.41,3984850.0,0,0,0.41
2011,,,,,260000.0,210039.0,,210039,4931.0,474970,610000,1305.0,985.0,552.0,-589015,-inf,-610000,-inf,20000.0,-590000,-inf,,-590000,-inf,-0.01,-0.01,63244913,63244913,970000,,970000,,,70000.0,1040000,510000.0,,,,,,,510000.0,,1550000,,,,,20000.0,20000,,,,,,,,20000,,60000.0,-1680000,,3149288,1529288,1549288,712.0,1550000,-590000,552.0,,,-390000.0,-674.0,,,1020000.0,491950,-487498,-26214.0,,,,,-26214.0,,84000.0,,,984.0,84984.0,,-428728,970030,1398758.0,-513712,0.24,0.2975,0.19,0.2249999999999999,0.2249999999999999,3289550.0,0,0,0.2249999999999999
2012,,,,,100000.0,284871.0,,284871,3054.0,387925,760000,1497.0,,215.0,-760000,-inf,-760000,-inf,,-760000,-inf,,-760000,-inf,-0.01,-0.01,65314413,65314413,1190000,,1190000,,,60000.0,1250000,160000.0,,,,,,,160000.0,,1410000,,,,,50000.0,50000,,,,,,,,50000,,70000.0,-2440000,,3729138,1359138,1409138,862.0,1410000,-760000,215.0,,35415.0,180000.0,674.0,,,1200000.0,236753,-307617,-25762.0,,,,,-25762.0,,550000.0,,,,550000.0,,216621,1186651,970030.0,-333379,0.0655,0.082,0.056,0.067,0.067,1233250.0,0,0,0.067
2013,,,,,120000.0,255461.0,,255461,3176.0,378637,380000,380.0,,162.0,-380000,-inf,378637,inf,-758637.0,-380000,-inf,,-380000,-inf,-0.01,-0.01,74804168,74804168,810000,,810000,,,20000.0,830000,190000.0,,,,,,,190000.0,,1020000,,,,,10000.0,10000,,,,,,,,10000,,70000.0,-2820000,,3756023,1006023,1016023,3977.0,1020000,-380000,162.0,,16642.0,-380000.0,,,,820000.0,380810,-362386,-16709.0,,,,,-16709.0,,,,,,,,-379095,807556,1186651.0,-379095,0.046,0.055,0.031,0.0375,0.0375,1067150.0,0,0,0.0375
2014,,,,,88760.0,265270.0,,265270,2.0,354032,354030,293.0,,,-384190,-inf,-354030,-inf,-12580.0,-366610,-inf,,-366610,-inf,-0.0,-0.0,74724130,74724130,379510,700.0,380210,,,41360.0,421570,187650.0,,,,82132.0,,8.0,269790.0,,691360,,,,,15720.0,15720,,,,,,,,15720,,74660.0,-3184730,,3785709,675639,691359,1.0,691360,-366610,,,38723.0,-414150.0,,,,405850.0,415798,-326239,,,-100000.0,,,-99305.0,,,-2500.0,,,-2500.0,,-428044,379512,807556.0,-326239,0.0635,0.08,0.0465,0.0574999999999999,0.0574999999999999,2354750.0,0,0,0.0574999999999999
2015,,,,,56990.0,183289.0,,183289,4.0,240283,268080,173.0,,,-297400,-inf,-268080,-inf,-14660.0,-282740,-inf,,-282740,-inf,-0.0,-0.0,74809746,74809746,191470,700.0,192170,,,43570.0,235740,159860.0,,,,72297.0,,3.0,232160.0,,467900,,,,,7500.0,7500,,,,,,,,7500,,77360.0,-3467470,,3850510,460400,467900,,467900,-282740,,,,-177610.0,,,,228240.0,209803,-250547,,,-5000.0,,,-5000.0,,67500.0,,,,67500.0,,-188047,191465,379512.0,-250547,0.045,0.0475,0.036,0.0419999999999999,0.0419999999999999,1230150.0,0,0,0.0419999999999999
2016,,,,,133710.0,244427.0,,244427,3.0,378140,378140,62.0,,,-625670,-inf,-378140,-inf,-121270.0,-499410,-inf,,-499410,-inf,-0.01,-0.01,79904411,79904411,281630,41980.0,323610,,,19350.0,342960,159860.0,,,,,,,159860.0,,502820,,,,,412910.0,412910,,,,,,,,412910,,93040.0,-3966870,,3963737,89907,502817,3.0,502820,-499410,,,27412.0,-298190.0,,,,-69950.0,579553,-190635,,,-16700.0,,230000.0,213300.0,,57500.0,,,10000.0,67500.0,,90165,281630,191465.0,-190635,0.0875,0.106,0.059,0.087,0.087,2310950.0,0,0,0.087
2017,,,,,11790.0,282745.0,,282745,-3.0,294532,294530,104.0,,,-379090,-inf,-294530,-inf,-42280.0,-336810,-inf,,-336810,-inf,-0.0,-0.0,85385402,85385402,326090,18990.0,345080,,,55830.0,400910,231530.0,,,,,,,231530.0,,632440,,,,,526030.0,526030,,,,,,,,526030,,89370.0,-4303680,,4320720,106410,632440,,632440,-336810,,,,-55170.0,,,,-125120.0,54795,-337185,-1668.0,,,,100000.0,98332.0,,215015.0,,,68300.0,283315.0,,44462,326092,281630.0,-338853,0.0725,0.095,0.0655,0.0735,0.0735,3641750.0,0,0,0.0735
2018,,,,,16700.0,344931.0,,344931,-2.0,361629,361630,102.0,,,-50250,-inf,-361630,-inf,257140.0,-104490,-inf,,-104490,-inf,-0.0,-0.0,93590672,93590672,555030,1470.0,556500,,,91710.0,648210,377660.0,,,,,,10.0,377670.0,,1025880,,,,,456190.0,456190,,,,,,,,456190,,95650.0,-4408180,-771.0,4882982,569681,1025871,9.0,1025880,-104490,,,,317140.0,,,,192020.0,-606244,-393594,-137.0,,,100133.0,100000.0,199996.0,,100000.0,,,322535.0,422535.0,,228937,555029,326092.0,-393731,0.249,0.293,0.184,0.2304999999999999,0.2304999999999999,2916100.0,0,0,0.2304999999999999
